contract_id,event_date,event_type
271927,2021-03-23 21:58:16,Гарантированный платеж за деньги
271927,2021-03-29 19:08:28,Гарантированный платеж за деньги
271927,2021-04-06 19:28:00,Гарантированный платеж за деньги
271927,2021-04-19 20:38:38,Гарантированный платеж за деньги
271927,2021-04-22 21:18:03,Гарантированный платеж за деньги
271952,2021-03-10 19:38:36,Информер ВК. Показ
271952,2021-03-19 18:29:39,Информер ВК. Показ
271952,2021-03-22 20:20:16,Информер ВК. Показ
271980,2021-04-06 16:30:32,Получение подарка в ЛК: сутки интернета на максимальной скорости
271980,2021-04-06 16:30:34,Получение подарка в ЛК: 1 месяц бесплатного просмотра IPTV
271980,2021-04-06 16:31:09,Информер ВК. Показ
271980,2021-04-06 16:31:27,Отключение услуги Автоплатёж
271980,2021-04-06 16:31:49,Информер ВК. Показ
272061,2021-03-12 20:05:39,Включение интернета на 20 минут
272070,2021-03-11 21:33:12,Включение интернета на 20 минут
272070,2021-03-11 21:33:16,Включение интернета на 20 минут
272070,2021-03-11 21:33:49,Получение подарка в ЛК: 1 месяц бесплатного просмотра IPTV
272070,2021-03-11 21:33:58,Получение подарка в ЛК: сутки интернета на максимальной скорости
272070,2021-03-11 21:34:04,Информер ВК. Показ
272070,2021-03-28 16:29:15,Включение интернета на 20 минут
272070,2021-03-28 16:30:17,Информер ВК. Показ
272070,2021-03-28 16:31:54,Информер ВК. Показ
272070,2021-04-18 18:57:35,Просмотр раздела Тайный покупатель
272139,2021-03-11 22:24:52,Информер ВК. Показ
272312,2021-03-01 22:14:09,Включение интернета на 20 минут
272312,2021-04-01 22:51:43,Гарантированный платеж за деньги
272312,2021-04-05 12:49:20,Включение интернета на 20 минут
272617,2021-03-05 22:11:36,Информер ВК. Показ
272617,2021-04-16 07:29:51,Включение интернета на 20 минут
272898,2021-03-05 15:21:07,Включение интернета на 20 минут
273246,2021-04-26 20:13:46,Гарантированный платеж за деньги
273292,2021-03-01 02:01:37,Информер ВК. Показ
273472,2021-03-03 19:09:56,Включение интернета на 20 минут
273472,2021-03-29 17:30:52,Информер ВК. Показ
273472,2021-03-29 17:31:14,Информер ВК. Показ
273528,2021-03-16 00:19:35,Информер ВК. Показ
273528,2021-03-16 00:20:27,Информер ВК. Показ
273528,2021-03-22 23:12:57,Информер ВК. Показ
273538,2021-03-03 17:24:30,Включение интернета на 20 минут
273538,2021-03-29 16:42:25,Информер ВК. Показ
273538,2021-04-02 21:44:42,Просмотр раздела Тайный покупатель
273538,2021-04-02 21:44:51,Включение интернета на 20 минут
273538,2021-04-06 22:08:58,Включение интернета на 20 минут
273538,2021-04-11 22:56:35,Гарантированный платеж за деньги
273538,2021-04-23 00:05:42,Включение интернета на 20 минут
273538,2021-04-27 10:54:52,Информер ВК. Показ
273680,2021-03-24 11:31:26,Информер ВК. Показ
273681,2021-03-02 14:33:22,Информер ВК. Показ
273695,2021-03-07 15:01:28,Включение интернета на 20 минут с IVR
273715,2021-03-18 09:29:44,Гарантированный платеж за деньги
273715,2021-03-21 18:29:03,Включение интернета на 20 минут
273715,2021-03-21 18:29:23,Получение подарка в ЛК: сутки интернета на максимальной скорости
273715,2021-04-21 22:09:07,Включение интернета на 20 минут
273715,2021-04-21 22:30:20,Гарантированный платеж за деньги
273811,2021-03-28 15:45:17,Без границ бесплатно. Включение
273849,2021-04-03 20:02:53,Включение интернета на 20 минут с IVR
273908,2021-03-10 21:13:42,Включение интернета на 20 минут
273908,2021-03-27 23:15:40,Информер ВК. Показ
273908,2021-04-20 13:24:44,Информер ВК. Показ
273908,2021-04-20 13:25:58,Информер ВК. Показ
274321,2021-03-03 22:37:34,Включение интернета на 20 минут
274321,2021-03-04 18:35:34,Информер ВК. Показ
274321,2021-03-04 18:36:10,Без границ бесплатно. Включение
274321,2021-03-04 18:58:03,Информер ВК. Показ
274321,2021-03-05 04:57:59,Гарантированный платеж за деньги
274321,2021-03-08 05:31:22,Включение интернета на 20 минут
274321,2021-03-09 19:32:09,Информер ВК. Показ
274321,2021-03-19 15:20:40,Включение IPTV-пакета
274601,2021-04-20 10:43:20,Включение интернета на 20 минут с IVR
274601,2021-04-20 14:25:58,Информер ВК. Показ
274710,2021-04-20 19:46:43,Принято заявление и доп. соглашение по переезду
274710,2021-04-20 19:46:46,Информер ВК. Показ
274786,2021-04-25 20:11:48,Включение интернета на 20 минут с IVR
274786,2021-04-26 10:08:26,Информер ВК. Показ
274786,2021-04-26 10:10:13,Информер ВК. Показ
3639,2021-03-01 12:21:43,Включение интернета на 20 минут с IVR
3571,2021-03-01 17:55:34,Информер ВК. Показ
3571,2021-03-15 11:24:56,Включение интернета на 20 минут с IVR
3744,2021-03-13 12:48:24,Информер ВК. Показ
3744,2021-03-13 12:50:07,Информер ВК. Показ
3744,2021-03-13 12:50:11,Информер ВК. Показ
3744,2021-03-16 22:03:37,Просмотр раздела Тайный покупатель
4020,2021-03-09 21:50:40,Включение интернета на 20 минут
4020,2021-03-10 22:01:57,Включение интернета на 20 минут
4020,2021-03-11 17:31:30,Гарантированный платеж за деньги
4020,2021-03-14 20:41:27,Включение интернета на 20 минут
4020,2021-04-12 19:36:14,Информер ВК. Показ
3612,2021-03-10 23:09:31,Информер ВК. Показ
3612,2021-03-14 01:43:09,Информер ВК. Показ
3612,2021-03-20 01:10:40,Информер ВК. Показ
3779,2021-03-06 15:02:52,Принято заявление и доп. соглашение по переезду
3779,2021-03-06 15:02:57,Информер ВК. Показ
3779,2021-03-06 15:27:19,Информер ВК. Показ
3779,2021-03-06 15:30:59,Информер ВК. Показ
3779,2021-03-07 18:14:37,Включение интернета на 20 минут
3779,2021-03-07 18:56:03,Гарантированный платеж за деньги
3779,2021-03-17 22:45:14,Включение интернета на 20 минут
3779,2021-03-17 22:52:37,Гарантированный платеж за деньги
